COURSE,COURSE NUMBER,COURSE SECTION,INSTRUCTOR NAME,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
EPS,109,1,"MILITZER, B       ",0,17,2,4,9,3,1,3,4,0,2,0,1,7,,2,,0
EPS,117,1,"DIETRICH, W E     ",0,6,12,3,11,1,0,4,0,0,1,0,2,0,,0,,0
EPS,119,1,"RENNE, P R        ",0,5,4,2,1,0,0,0,0,0,0,0,0,2,,0,,1
EPS,150,1,"BURGMANN, R       ",0,6,10,3,2,1,0,0,0,0,0,0,1,0,,0,,0
EPS,C020,1,"ALLEN, R M        ",11,17,23,23,11,13,14,11,4,0,6,0,4,45,,4,,1
EPS,C082,1,"BISHOP, J         ",6,27,0,0,24,0,0,14,0,0,2,0,5,36,,11,,0
EPS,C146,1,"INGRAM, B L       ",0,3,2,4,1,1,1,0,0,0,0,0,0,0,,0,,0
EPS,C178,1,"RECTOR, J W       ",0,11,3,0,0,0,0,0,0,0,0,0,0,2,,0,,0
EPS,C180,1,"GOLDSTEIN, A H    ",0,1,2,2,0,1,3,1,0,0,0,0,1,1,,0,,0
EPS,C181,1,"ROMPS, D M        ",2,1,2,0,1,0,0,0,1,0,0,0,0,0,,0,,0
ESPM,2,1,"BANFIELD, J F     ",0,23,0,5,17,5,8,4,0,0,1,0,3,25,,5,,1
ESPM,6,1,"CHAPELA, I H      ",2,35,34,18,7,2,4,0,0,0,0,0,0,7,,0,,5
ESPM,24,4,"BALDOCCHI, D D    ",0,12,0,0,0,0,0,0,0,0,0,0,0,4,,0,,0
ESPM,40,1,"WILL, K W         ",7,55,0,12,12,4,4,1,3,2,0,0,3,54,,9,,0
ESPM,44,1,"MILLS, N J        ",3,17,20,18,7,2,7,0,0,0,0,0,0,11,,2,,0
ESPM, 050AC,1,"SPREYER, K        ",5,122,47,24,28,3,0,3,0,0,0,0,0,31,,0,,9
ESPM, 078A,1,"LEVER, C C        ",0,26,2,5,4,0,0,1,1,0,0,0,0,0,,0,,0
ESPM,98,3,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,1,,0
ESPM,98,9,"RESH, V H         ",0,0,0,0,0,0,0,0,0,0,0,0,0,15,,1,,0
ESPM,100,1,"FRANKIE, G W      ",18,35,10,2,10,1,0,1,0,0,0,0,1,0,,0,,1
ESPM, 102A,1,"MCBRIDE, J R      ",2,10,2,2,2,2,0,0,0,0,0,0,0,0,,0,,0
ESPM, 102B,1,"BIGING, G S       ",3,7,4,4,0,2,0,1,0,1,0,0,1,2,,0,,0
ESPM, 102BL,1,"BIGING, G S       ",2,7,4,3,0,2,0,0,0,0,0,0,0,1,,0,,0
ESPM,106,1,"BARRETT, R H      ",0,7,4,4,7,3,5,3,1,0,0,0,0,6,,0,,0
ESPM, 108A,1,"DODD, R S         ",2,11,6,4,1,0,1,2,0,0,0,0,0,0,,0,,1
ESPM, 108B,1,"DODD, R S         ",3,2,0,1,1,0,0,0,0,0,0,0,1,0,,0,,0
ESPM, 115B,1,"RESH, V H         ",3,5,6,5,8,2,1,2,1,0,0,0,0,6,,0,,0
ESPM, 115C,1,"CARLSON, S M      ",1,14,9,1,2,0,1,2,0,0,0,0,0,2,,0,,0
ESPM,117,1,"ALTIERI, M A      ",0,37,17,2,3,1,0,0,0,0,0,0,0,3,,0,,0
ESPM,118,1,"ALTIERI, M A      ",1,18,7,4,3,1,1,1,0,0,1,3,3,1,,1,,0
ESPM,119,1,"KUBO, I           ",4,4,12,4,2,1,0,0,0,0,0,0,0,3,,0,,0
ESPM,120,1,"PALLUD, C E       ",3,3,4,4,6,4,2,1,2,0,0,0,0,1,,0,,0
ESPM,142,1,"TSUTSUI, N        ",2,5,4,3,6,1,1,0,0,0,1,0,0,4,,0,,0
ESPM,147,2,"GRISWOLD, C E     ",0,4,0,0,0,0,0,0,0,0,0,0,0,2,,0,,0
ESPM,150,1,"O'NEILL, K M      ",3,2,1,0,0,0,0,0,0,0,0,0,2,0,,0,,2
ESPM,155,1,"FORTMANN, L P     ",5,43,34,10,17,5,0,3,0,0,0,0,0,4,,1,,0
ESPM, 160AC,1,"SARAIVA, T        ",4,28,15,13,2,1,0,2,1,0,0,0,0,7,,0,,0
ESPM,161,1,"MERCHANT, C       ",0,20,24,11,4,2,0,0,0,0,0,0,1,3,,0,,0
ESPM,162,1,"WINICKOFF, D E    ",1,16,17,21,14,17,4,2,4,0,0,0,0,21,,0,,0
ESPM,168,1,"PELUSO, N L       ",4,20,16,9,14,9,1,5,3,0,1,0,2,4,,0,,2
ESPM,169,1,"O'NEILL, K M      ",4,24,12,9,1,0,1,0,0,0,0,0,0,0,,0,,1
ESPM,185,1,"O'HARA, K L       ",0,8,3,0,5,0,0,1,1,0,0,0,0,0,,0,,1
ESPM,186,1,"HOPKINSON, P J    ",0,8,2,2,3,1,1,1,1,0,0,0,0,1,,0,,0
ESPM,192,1,"LINDOW, S E       ",5,15,9,8,23,4,0,5,4,0,1,0,3,1,,1,,0
ESPM,198,3,"FRANKIE, G W      ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ESPM,198,9,"RESH, V H         ",0,0,0,0,0,0,0,0,0,0,0,0,0,26,,1,,0
ESPM,198,10,"RESH, V H         ",0,0,0,0,0,0,0,0,0,0,0,0,0,3,,2,,0
ESPM,C012,1,"SPOSITO, G        ",0,14,45,16,4,3,0,0,0,0,0,0,0,6,,1,,1
ESPM,C103,1,"KREMEN, C         ",3,4,7,6,3,3,2,2,1,0,0,0,0,2,,3,,0
ESPM,C104,1,"GETZ, W M         ",1,3,2,2,0,2,1,1,1,1,0,0,0,0,,0,,0
ESPM,C107,1,"KIRCH, P V        ",1,3,1,1,1,1,1,0,0,0,0,0,0,0,,0,,0
ESPM,C180,1,"GOLDSTEIN, A H    ",0,3,1,1,0,0,0,1,0,0,0,0,0,0,,0,,0
ESPM,C193A,1,"HURST, J G        ",7,9,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ASAMST, 020A,1,"OMI, M            ",6,18,27,25,21,11,3,4,5,1,0,0,7,24,,2,,1
ASAMST,97,3,"KIM, E H          ",0,0,0,0,0,0,0,0,0,0,0,0,0,7,,1,,0
ASAMST,121,1,"DONG, H C         ",0,43,6,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ASAMST,122,1,"TAKAHASHI, J H    ",0,6,6,3,0,0,0,0,0,0,0,0,0,1,,0,,1
ASAMST,124,1,"CHOY, C C         ",0,8,14,3,0,1,0,0,1,0,0,0,0,0,,0,,0
ASAMST, 128AC,1,"BAZIAN, H A       ",19,44,52,18,2,0,0,0,0,0,0,0,1,31,,1,,0
ASAMST,138,1,"DAR, H B          ",1,4,4,0,1,0,0,0,0,0,0,0,0,1,,1,,0
ASAMST,141,1,"FLEMING, T M      ",1,18,9,5,1,2,1,3,1,0,0,0,0,4,,0,,0
ASAMST,144,1,"CHUA, C V         ",4,3,3,1,1,1,0,0,0,0,0,0,0,0,,0,,0
ASAMST,171,1,"KIM, E H          ",0,24,21,18,5,1,1,0,1,1,0,0,1,2,,1,,1
ASAMST,181,1,"NG, F M           ",4,21,0,1,0,0,0,0,0,0,0,0,0,2,,0,,0
ASAMST,190,2,"WANG, L L         ",0,4,4,2,1,0,0,0,0,0,0,0,0,1,,0,,0
ASAMST,197,3,"KIM, E H          ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,,1,,0
ASAMST,197,12,"TAKAHASHI, J H    ",0,0,0,0,0,0,0,0,0,0,0,0,0,10,,1,,0
ASAMST,198,13,"YAMANAKA, K       ",0,0,0,0,0,0,0,0,0,0,0,0,0,15,,1,,0
ASAMST,R002A,1,"LEONG, A P        ",0,4,12,7,6,1,0,0,0,0,0,0,0,0,,0,,0
ASAMST,R002A,2,"NGUYEN, K V       ",0,1,10,8,6,3,0,0,0,0,0,0,0,0,,0,,0
ASAMST,R002B,1,"LEONG, A P        ",0,4,13,8,2,0,0,1,0,0,0,0,1,0,,0,,0
ASAMST,R002B,2,"ALARCON, W        ",0,18,7,2,0,0,0,0,0,0,0,0,0,0,,0,,0
CHICANO,50,1,"MONTEJANO, D      ",0,20,21,6,2,1,0,0,0,0,0,0,1,5,,0,,8
CHICANO,98,1,"MONTEJANO, D      ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,,1,,0
CHICANO,98,2,"MONTEJANO, D      ",0,0,0,0,0,0,0,0,0,0,0,0,0,27,,0,,4
CHICANO,130,1,"RODRIGUEZ, C H    ",1,3,6,5,5,2,2,0,0,1,2,3,1,1,,1,,1
CHICANO,133,1,"RODRIGUEZ, R      ",6,6,4,2,2,1,0,2,1,0,0,0,0,4,,2,,0
CHICANO, 135A,1,"TELLES, R         ",3,26,24,15,2,0,0,0,0,0,0,0,0,3,,0,,0
CHICANO,141,1,"VILLAFANE, A      ",1,6,7,2,4,1,0,0,0,0,0,0,0,1,,0,,1
CHICANO,163,1,"GROSFOGUEL, R     ",3,8,9,3,0,1,0,1,0,0,0,0,0,2,,0,,0
CHICANO,180,1,"RODRIGUEZ, C H    ",2,6,5,5,1,0,0,0,0,0,0,0,0,0,,1,,1
ETH STD, 010AC,1,"CHOY, C C         ",0,32,39,17,11,4,0,1,0,0,1,0,2,6,,1,,0
ETH STD, 041AC,1,"MUNOZ, C          ",3,20,31,16,8,3,2,1,0,0,0,0,3,17,,2,,2
ETH STD,97,1,"ANDERSON, J       ",0,0,0,0,0,0,0,0,0,0,0,0,0,18,,3,,0
ETH STD,97,2,"TELLES, R         ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,,0,,1
ETH STD, 101A,1,"ALLEN, R          ",5,20,6,3,1,2,0,0,0,0,0,0,0,0,,1,,3
ETH STD,126,1,"DI PIETRO, P      ",1,6,5,6,0,0,0,0,1,0,0,0,1,1,,0,,2
ETH STD,130,1,"CHOY, G P         ",1,23,4,2,3,0,0,0,0,0,0,0,0,1,,0,,0
ETH STD,150,1,"CHOY, G P         ",1,25,3,2,1,0,0,0,2,0,0,0,0,0,,0,,0
ETH STD, 159AC,1,"MANZ, B           ",5,9,24,14,12,16,9,2,2,1,1,3,1,16,,6,,0
ETH STD,180,1,"CHOY, G P         ",0,18,5,1,1,0,0,0,0,0,0,0,1,0,,1,,0
ETH STD,190,2,"GROSFOGUEL, R     ",8,9,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ETH STD,190,3,"HUHNDORF, S M     ",0,5,2,2,1,1,0,0,0,0,0,0,1,0,,1,,0
ETH STD,197,1,"ANDERSON, J       ",0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,,1
ETH STD,197,3,"GLENN, E N        ",0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1,,0
ETH STD,197,12,"SARAGOZA, A M     ",0,0,0,0,0,0,0,0,0,0,0,0,0,13,,2,,0
ETH STD,197,17,"TAKAHASHI, J H    ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,,0,,5
ETH STD,197,18,"ALLEN, R          ",0,0,0,0,0,0,0,0,0,0,0,0,0,10,,2,,0
ETH STD,H196A,1,"MUNOZ, C          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ETH STD,H196A,2,"SMALL, S A        ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ETH STD,H196A,3,"CHOY, C C         ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ETH STD,H196A,4,"PIATOTE, B        ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
ETH STD,H196A,5,"OMI, M            ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
NATAMST, 020A,1,"PEARSON, D J      ",0,5,4,0,2,1,0,1,0,0,1,0,1,1,,0,,1
NATAMST,71,1,"ANDERSON, J       ",0,8,2,0,4,2,1,2,0,0,0,0,0,5,,0,,1
NATAMST,90,1,"PEARSON, D J      ",0,7,9,0,1,0,0,0,1,0,0,0,0,4,,1,,1
NATAMST,100,1,"MYERS, J A        ",0,1,4,1,1,2,0,0,0,0,0,0,0,1,,0,,1
NATAMST,158,1,"ANDERSON, J       ",1,7,8,2,6,1,0,1,0,0,0,0,1,1,,0,,1
NATAMST,175,1,"ANDERSON, J       ",0,7,4,1,0,0,1,1,0,0,0,0,2,3,,0,,0
NATAMST,178,1,"PEARSON, D J      ",0,13,3,0,1,0,0,0,0,0,0,0,0,1,,0,,0
NATAMST,190,1,"HUHNDORF, S M     ",0,1,1,0,3,0,0,0,0,1,0,0,0,0,,0,,0
NATAMST,C152,1,"PIATOTE, B        ",0,4,1,2,0,0,1,0,0,0,0,0,0,0,,1,,0
NATAMST,R001A,1,"ANDREWS, M T      ",0,17,8,0,0,0,0,1,0,0,0,0,2,0,,0,,0
NATAMST,R001A,2,"REIMER, J A       ",0,4,7,1,2,0,0,0,0,0,0,0,0,0,,0,,1
NATAMST,R001B,1,"REIMER, J A       ",3,4,5,1,3,1,0,1,0,0,0,0,0,0,,0,,0
FILM, 025A,1,"WHISSEL, K M      ",0,6,15,9,9,3,2,1,1,0,0,0,1,1,,1,,1
FILM,100,1,"JONES, E M        ",7,11,10,4,5,5,0,0,0,0,0,0,2,0,,0,,0
FILM,108,1,"SANDBERG, M B     ",1,9,9,10,6,2,0,0,0,0,0,0,0,0,,0,,0
FILM,129,1,"SKOLLER, J A      ",0,12,18,7,8,0,0,0,0,0,0,0,1,0,,0,,0
FILM,140,1,"JONES, E M        ",0,6,8,2,2,2,1,0,0,0,0,0,1,1,,0,,2
FILM,140,2,"SKOLLER, J A      ",0,5,2,3,4,1,1,0,0,0,0,0,0,1,,1,,1
FILM,151,1,"NESBET, A         ",0,0,2,1,0,1,0,0,0,0,0,0,1,1,,0,,0
FILM,151,2,"FABE, M M         ",1,5,7,12,9,2,1,1,0,0,0,0,1,2,,0,,2
FILM,151,4,"MOSES, G J        ",0,3,5,1,0,0,0,1,0,0,0,0,2,2,,0,,0
FILM, 180A,1,"KOPELL, J M       ",0,14,0,1,0,1,0,0,0,0,0,0,0,0,,0,,0
FILM, 180B,1,"KOPELL, J M       ",0,9,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0
FILM, 197A,1,"FABE, M M         ",0,0,0,0,0,0,0,0,0,0,0,0,0,7,,1,,0
FILM, 197B,1,"FABE, M M         ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,,0,,1
FILM,C185,1,"MOSES, G J        ",0,3,2,2,0,0,1,0,1,0,0,0,0,0,,0,,0
FILM,R001A,1,"HAYNES, J E       ",0,8,9,4,10,0,0,1,0,0,0,0,0,0,,0,,0
FILM,R001A,2,"FALLON, K D       ",0,5,4,4,11,3,1,0,0,0,0,0,0,2,,0,,0
FILM,R001A,3,"CARPENTER, E C    ",1,9,3,3,0,0,0,0,0,0,0,0,0,0,,0,,0
FILM,R001A,4,"VACCARO, J M      ",0,1,11,0,0,0,0,0,0,0,0,0,2,0,,0,,0
FILM,R001B,1,"CARPENTER, E C    ",0,6,4,7,0,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH,1,1,"CHAVDARIAN, S     ",0,4,4,3,3,0,0,0,0,0,0,0,0,5,,0,,0
FRENCH,1,2,"SHANNON, A        ",0,4,7,1,2,0,1,0,0,0,0,0,0,4,,0,,0
FRENCH,1,3,"BERGSTROM, V      ",0,10,2,1,2,0,0,1,1,0,0,0,0,0,,0,,0
FRENCH,1,4,"PISER, C          ",0,7,2,2,0,2,2,0,0,0,0,0,0,2,,1,,0
FRENCH,1,5,"KEZMAN, J J       ",1,7,5,2,0,1,1,0,0,0,0,0,0,0,,1,,0
FRENCH,1,6,"LOUIE, L D        ",0,6,3,1,1,1,0,0,1,0,0,0,0,7,,0,,0
FRENCH,1,7,"EVANS, M H        ",0,7,2,1,0,0,0,0,1,0,0,0,0,3,,1,,1
FRENCH,1,8,"POSTOLI, S        ",0,8,4,3,1,0,1,0,0,0,0,0,0,1,,0,,0
FRENCH,1,9,"WARNER, T         ",0,4,3,2,5,1,0,0,0,0,0,0,0,2,,1,,0
FRENCH,1,10,"MARTIN, L         ",0,8,3,1,2,2,1,0,0,0,0,0,0,2,,0,,0
FRENCH,1,11,"BOUCHER, D        ",0,6,5,4,0,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH,2,1,"BURRIS, Z L       ",0,2,2,0,0,1,0,0,0,0,0,0,0,3,,0,,0
FRENCH,2,2,"RAFONI, D A       ",0,5,5,1,3,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH,2,3,"BRUTSCHE, V       ",0,2,3,4,0,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH,2,4,"TIMMONS, N A      ",0,13,2,0,2,1,0,0,0,0,0,0,0,2,,0,,0
FRENCH,2,5,"BOUCHER, D        ",0,4,5,0,0,1,0,0,0,0,0,0,0,5,,0,,0
FRENCH,2,6,"LEVINE, K E       ",0,3,4,3,1,1,1,1,0,0,0,0,0,0,,0,,0
FRENCH,2,7,"BOUCHER, D        ",0,5,3,5,3,1,1,0,0,0,0,0,0,2,,0,,0
FRENCH,2,8,"HADDAD, J         ",0,3,3,3,3,0,1,0,0,0,0,0,1,2,,0,,0
FRENCH,2,9,"MARTIN, L         ",0,5,5,2,0,2,0,0,0,0,0,0,0,0,,0,,0
FRENCH,3,1,"MISSE, B          ",0,9,3,0,0,0,1,0,0,0,0,0,0,2,,0,,0
FRENCH,3,2,"SKRZYPCZYNSKA, A B",0,6,4,3,2,0,0,1,0,0,0,0,0,0,,1,,0
FRENCH,3,3,"SINGER, J         ",0,4,6,4,0,0,1,1,0,0,1,0,0,0,,1,,0
FRENCH,3,4,"ANDERSON, C R     ",0,8,0,1,6,0,0,0,0,0,0,0,0,2,,0,,0
FRENCH,3,5,"MARTIN, L         ",0,9,2,2,3,1,0,0,0,0,0,0,0,2,,1,,0
FRENCH,3,6,"RANNOU, G         ",1,4,4,1,0,0,0,0,0,0,0,0,0,3,,2,,0
FRENCH,3,7,"MELI, A           ",0,5,3,0,4,1,0,0,0,0,0,0,1,4,,1,,0
FRENCH,4,1,"YOSHIOKA-MAXWELL, ",0,1,4,1,3,1,0,0,0,0,0,0,1,2,,0,,0
FRENCH,4,2,"TIMMONS, N A      ",0,11,4,0,1,0,0,1,0,0,0,0,0,3,,0,,0
FRENCH,4,3,"WILDS, T B        ",0,8,4,2,2,1,0,0,0,0,0,0,0,1,,0,,0
FRENCH,4,4,"SHUH, R A         ",0,4,5,0,2,0,0,0,0,0,0,0,0,1,,1,,0
FRENCH,4,5,"TIMMONS, N A      ",0,12,1,2,1,0,0,1,0,0,0,0,0,2,,0,,0
FRENCH,4,6,"VENDETTI, M       ",0,5,3,3,0,0,1,1,0,1,0,0,0,1,,1,,0
FRENCH,13,1,"MELI, A           ",0,5,0,0,0,0,0,0,0,0,0,0,0,4,,1,,0
FRENCH,14,1,"RANNOU, G         ",1,5,3,0,0,0,0,0,0,0,0,0,0,3,,0,,0
FRENCH,102,1,"SHUH, R A         ",0,3,4,1,2,1,0,0,0,0,0,0,1,1,,0,,0
FRENCH,102,2,"MCLAUGHLIN, M     ",0,7,3,4,0,0,0,0,0,0,0,0,0,2,,0,,0
FRENCH,102,3,"PRIES, D M        ",0,6,3,1,6,0,0,0,0,0,0,0,0,1,,0,,0
FRENCH, 103A,1,"SANYAL, D         ",0,4,4,1,2,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH, 118A,1,"MASLAN, S A       ",0,3,1,3,2,0,0,0,0,0,0,0,0,0,,0,,1
FRENCH, 120B,1,"SANYAL, D         ",0,9,9,3,1,2,0,0,0,0,0,0,0,2,,0,,0
FRENCH,123,1,"PAIGE, N          ",0,4,3,2,0,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH, 140D,1,"PAIGE, N          ",0,6,13,10,3,1,1,1,0,0,0,0,0,5,,1,,0
FRENCH, 142AC,1,"BRITTO, K A       ",0,14,4,3,1,0,0,0,0,0,0,0,0,4,,0,,0
FRENCH, 146A,1,"KERN, R           ",0,10,1,3,0,1,0,0,0,0,0,0,0,0,,0,,0
FRENCH, 150A,1,"GUERLAC, S        ",0,8,4,1,1,1,0,0,0,0,0,0,0,0,,0,,0
FRENCH, 151A,1,"TLATLI, T S       ",2,9,6,1,0,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH, 161B,1,"MASLAN, S A       ",0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1
FRENCH,R001A,1,"HEIDENFELDT, W A  ",3,5,2,1,2,1,1,0,0,0,0,0,0,0,,0,,0
FRENCH,R001B,1,"RODIC, V          ",0,12,4,0,0,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH,R001B,2,"RODIC, V          ",1,13,3,0,0,0,0,0,0,0,0,0,0,0,,0,,0
FRENCH,R001B,3,"RODIC, V          ",1,16,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
LAN PRO, 100A,1,"ROSENFIELD, E     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
LAN PRO, 100A,2,"ROSENFIELD, E     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
GEOG,10,1,"PIEPER, D R       ",9,15,20,21,18,11,5,3,3,2,4,1,4,28,,14,,0
GEOG,40,1,"RHEW, R C         ",3,13,10,9,5,2,3,1,2,0,1,0,1,9,,3,,1
GEOG, 070AC,1,"JOHNS, M          ",0,8,10,12,15,7,5,2,0,0,0,0,3,42,,2,,0
GEOG,98,3,"QUINTERO, R H     ",0,0,0,0,0,0,0,0,0,0,0,0,0,9,,0,,0
GEOG,130,1,"SAYRE, N F        ",11,27,42,22,28,22,10,11,7,3,5,0,3,19,,8,,1
GEOG,137,1,"RHEW, R C         ",2,16,15,9,6,4,0,0,0,0,0,0,0,0,,0,,2
GEOG,142,1,"CHIANG, J C       ",1,7,5,4,5,3,1,1,1,0,0,0,0,3,,1,,0
GEOG,148,1,"BYRNE, A R        ",0,9,4,3,7,1,1,0,0,0,1,0,1,1,,1,,0
GEOG, 159AC,1,"MANZ, B           ",2,12,16,9,11,11,4,5,4,2,1,2,1,16,,5,,0
GEOG,170,1,"JELLY-SCHAPIRO, J ",0,24,6,10,1,1,0,0,0,0,0,0,0,1,,0,,0
GEOG,170,2,"FEAKINS, M        ",4,7,0,0,3,1,0,1,0,0,0,0,0,1,,0,,1
GEOG,172,1,"WALKER, R A       ",0,4,6,2,2,1,0,0,0,0,0,0,0,2,,0,,0
GEOG,175,1,"JOHNS, M          ",0,13,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0
GEOG,181,1,"WALKER, R A       ",0,16,5,2,0,0,0,1,0,0,0,0,0,0,,0,,0
GEOG,183,1,"JENSEN, D         ",0,18,1,0,0,0,0,0,0,0,0,0,0,0,,0,,1
GEOG,C032,1,"WATTS, M J        ",3,3,9,4,3,1,2,0,1,0,0,0,1,1,,2,,0
GEOG,C055,1,"MEHENDALE, S      ",0,11,3,4,1,0,0,0,0,0,0,0,1,3,,0,,0
GEOG,C082,1,"BISHOP, J         ",3,14,0,0,23,0,0,11,0,0,1,0,2,29,,12,,0
GEOG,C110,1,"WALKER, R A       ",1,8,19,20,30,7,4,1,0,0,0,0,1,4,,1,,0
GEOG,C145,1,"INGRAM, B L       ",0,2,3,1,2,0,2,0,0,0,0,0,0,1,,0,,0
GEOG,C160A,1,"GROTH, P E        ",1,4,6,5,1,2,1,0,1,0,0,0,1,0,,0,,0
GEOG,C188,1,"RADKE, J D        ",8,17,14,12,5,11,3,0,2,2,0,0,3,12,,1,,1
DUTCH,1,1,"HOLLANDER LAKE, I ",0,4,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0
DUTCH,110,1,"HOLLANDER LAKE, I ",0,2,0,1,2,0,1,0,0,0,0,0,0,0,,0,,0
DUTCH, 171AC,1,"DEWULF, J         ",5,24,10,2,0,1,0,0,0,0,0,0,0,3,,0,,0
GERMAN,1,1,"BORN, E           ",0,3,3,3,3,0,1,1,0,0,0,0,0,2,,0,,0
GERMAN,1,2,"JOHNSON, C C      ",0,1,6,3,0,1,0,0,0,0,0,0,0,5,,0,,0
GERMAN,1,3,"INGALLS, J C      ",0,4,1,1,5,2,1,0,0,0,1,0,0,3,,0,,0
GERMAN,1,4,"HOTTMAN, T A      ",0,4,5,4,4,1,0,0,0,0,0,0,0,1,,0,,0
GERMAN,1,5,"FOCKELE, K E      ",0,3,5,4,2,0,0,0,0,0,0,0,0,2,,0,,0
GERMAN,1,6,"FRAGOMENI, M      ",0,3,9,1,5,0,0,0,0,0,0,0,0,0,,1,,0
GERMAN,1,7,"SCHULER, M        ",0,1,1,2,1,0,0,0,0,0,0,0,0,2,,0,,1
GERMAN, 001G,1,"ZAHRT, J L        ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
GERMAN,2,1,"PELTNER, S D      ",0,3,4,1,1,0,0,0,0,0,0,0,0,1,,0,,0
GERMAN,2,2,"FARWELL, J R      ",3,3,6,1,1,0,0,0,1,0,0,0,0,3,,0,,0
GERMAN,2,3,"ALMOG, Y          ",0,1,2,0,0,1,0,0,0,0,0,0,1,0,,0,,0
GERMAN, 002G,1,"ZAHRT, J L        ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
GERMAN,3,1,"MEYER, S E        ",0,2,4,0,0,0,0,0,0,0,0,0,0,4,,0,,0
GERMAN,3,2,"DZIEDZIAK, Z B    ",0,4,1,2,2,0,0,1,0,0,0,0,0,4,,0,,0
GERMAN,3,3,"LEBLANC, M        ",0,1,7,1,2,3,0,0,0,0,0,0,0,2,,0,,0
GERMAN,4,1,"THEISON, D S      ",0,5,4,1,1,0,0,0,0,0,0,0,0,0,,0,,0
GERMAN,4,2,"HAWKSHAW, C       ",0,1,3,2,0,0,0,0,0,0,0,0,0,0,,0,,0
GERMAN,100,1,"DEWULF, J         ",3,10,4,0,1,0,0,0,0,0,0,0,0,0,,0,,0
GERMAN,101,1,"EUBA, N           ",0,12,5,1,0,0,0,0,0,0,0,0,0,2,,0,,1
GERMAN, 102D,1,"SCHULER, M        ",1,6,3,0,0,0,0,1,0,0,0,0,0,1,,0,,0
GERMAN,103,1,"SHANNON, T F      ",1,5,5,5,1,0,0,0,1,0,0,0,0,0,,0,,0
GERMAN,104,1,"LARGIER, N E      ",0,3,1,1,0,0,0,0,0,0,0,0,0,1,,0,,0
GERMAN,105,1,"KOOIKER, J A      ",3,7,1,0,0,0,0,1,0,0,0,0,0,0,,0,,0
GERMAN, 157C,1,"FELDMAN, K S      ",0,6,2,2,0,0,0,1,0,0,0,0,1,1,,0,,0
GERMAN, 160B,1,"VON HOENE, L M    ",0,17,7,1,3,1,1,0,0,0,0,0,0,2,,0,,0
GERMAN,C075,1,"FELDMAN, K S      ",0,11,5,9,4,3,1,2,1,0,1,0,0,7,,2,,0
GERMAN,R005A,1,"ALLRED, M K       ",0,13,4,0,0,0,0,0,0,0,0,0,0,0,,0,,0
GERMAN,R005A,2,"HAUBENREICH, J A  ",5,8,5,1,1,0,0,1,0,0,0,0,0,0,,0,,0
GERMAN,R005A,3,"ST. CLAIR, M      ",0,4,5,2,2,0,0,0,1,0,0,0,1,0,,0,,0
GERMAN,R005A,4,"HOWELL, T E       ",0,11,6,0,0,3,0,0,0,0,0,0,0,0,,0,,0
GERMAN,R005A,5,"ORICH, A          ",0,3,4,2,5,1,0,0,0,0,0,0,0,1,,0,,0
GERMAN,R005A,6,"LITTLE, C         ",0,15,2,1,0,0,0,0,0,0,0,0,0,0,,0,,0
GERMAN,R005A,7,"WINTERS, M K      ",0,17,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0
YIDDISH,103,1,"CHAVER, Y         ",0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
